unique_id,timestamp,y_pred,y_proba,query,model_version,runtime
70530b60-4c94-4564-a163-803032e8fce3,1595101257.1600647,[183690.93344],None,2018-01-05,0.1,000:00:21
32f77e65-9041-4dad-801e-a978b3050c08,1595101352.6132636,[183690.93344],None,2018-01-05,0.1,000:00:20
b9395a34-25c0-45ca-bd19-1db2a8e0f154,1595102087.9630945,[183690.93344],None,2018-01-05,0.1,000:00:21
0616d47b-de9c-4943-9d3a-3f85ab26e827,1595103698.1239748,[183690.93344],None,2018-01-05,0.1,000:00:20
07783d87-8f2a-46a7-a2b3-550ffbb27abc,1595105182.3916686,[183690.93344],None,2018-01-05,0.1,000:00:19
95692292-3f50-4f4c-94aa-19ff2753429a,1595105679.4975939,[183690.93344],None,2018-01-05,0.1,000:00:20
bd1aa929-455e-4364-9667-1c182a270c38,1595105815.8131979,[183690.93344],None,2018-01-05,0.1,000:00:19
f3c0bab4-37f2-46f9-b336-52aed1a5de64,1595106567.792606,[183690.93344],None,2018-01-05,0.1,000:00:19
f9e48469-595e-4542-8d03-001906cc8a03,1595440055.1535342,[183690.93344],None,2018-01-05,0.1,000:00:50
